"ID_ADRESY"	"ULICE"	"CISLO_ORIENTACNI"	"CISLO_POPISNE"	"PSC"	"NAZEV"
756	7	97	18.01.18 21:42:10,000000000	96
756	7	97	14.02.18 19:56:54,000000000	24
756	7	97	19.02.18 17:51:35,000000000	84
756	7	97	20.02.18 16:06:19,000000000	12
756	7	97	12.03.18 12:26:35,000000000	24
756	7	97	20.03.18 17:30:41,000000000	84
756	7	97	21.03.18 16:16:21,000000000	96
756	7	97	04.04.18 14:52:48,000000000	72
756	7	97	13.04.18 13:08:21,000000000	36
756	7	97	15.04.18 13:39:17,000000000	36
756	7	97	28.04.18 12:47:28,000000000	36
756	7	97	30.04.18 17:40:43,000000000	60
756	7	97	30.04.18 20:38:40,000000000	36
756	7	97	04.05.18 11:23:06,000000000	72
756	7	97	09.05.18 18:33:21,000000000	96
756	7	97	12.05.18 19:04:16,000000000	84
756	7	97	14.05.18 21:41:20,000000000	60
756	7	97	18.05.18 14:00:10,000000000	36
756	7	97	21.05.18 16:48:05,000000000	24
756	7	97	30.05.18 13:50:08,000000000	60
756	7	97	03.06.18 17:01:36,000000000	72
756	7	97	04.06.18 13:21:53,000000000	84
756	7	97	13.06.18 14:03:39,000000000	96
756	7	97	20.06.18 12:19:13,000000000	60
756	7	97	29.06.18 18:36:01,000000000	24
756	7	97	08.07.18 20:20:27,000000000	48
756	7	97	14.07.18 10:44:48,000000000	12
756	7	97	30.07.18 10:54:50,000000000	96
756	7	97	09.08.18 10:43:59,000000000	72
756	7	97	12.08.18 11:37:26,000000000	48
756	7	97	15.08.18 19:07:45,000000000	48
756	7	97	28.08.18 10:03:02,000000000	96
756	7	97	29.08.18 20:42:10,000000000	96
756	7	97	24.09.18 18:56:54,000000000	24
756	7	97	01.10.18 16:51:35,000000000	84
756	7	97	02.10.18 15:06:19,000000000	12
756	7	97	25.10.18 11:26:35,000000000	24
756	7	97	02.11.18 17:30:41,000000000	84
756	7	97	03.11.18 16:16:21,000000000	96
756	7	97	17.11.18 14:52:48,000000000	72
756	7	97	26.11.18 13:08:21,000000000	36
756	7	97	28.11.18 13:39:17,000000000	36
756	7	97	11.12.18 12:47:28,000000000	36
756	7	97	13.12.18 17:40:43,000000000	60
756	7	97	13.12.18 20:38:40,000000000	36
756	7	97	17.12.18 11:23:06,000000000	72
756	7	97	22.12.18 18:33:21,000000000	96
756	7	97	25.12.18 19:04:16,000000000	84
756	7	97	27.12.18 21:41:20,000000000	60
756	7	97	31.12.18 14:00:10,000000000	36
756	7	97	03.01.19 16:48:05,000000000	24
756	7	97	12.01.19 13:50:08,000000000	60
756	7	97	16.01.19 18:01:36,000000000	72
756	7	97	17.01.19 14:21:53,000000000	84
756	7	97	26.01.19 15:03:39,000000000	96
756	7	97	03.02.19 13:19:13,000000000	60
756	7	97	12.02.19 19:36:01,000000000	24
756	7	97	21.02.19 21:20:27,000000000	48
756	7	97	27.02.19 11:44:48,000000000	12
756	7	97	12.03.19 11:54:50,000000000	96
756	7	97	22.03.19 11:43:59,000000000	72
756	7	97	25.03.19 12:37:26,000000000	48
755	1	19	06.04.21 14:15:04,000000000	4
755	1	19	08.04.21 13:32:28,000000000	11
755	1	19	08.04.21 18:25:43,000000000	15
755	1	296	18.05.17 16:18:44,000000000	13
755	1	296	19.05.17 14:03:23,000000000	10
755	1	296	04.06.17 11:08:06,000000000	2
755	1	296	06.06.17 13:13:25,000000000	7
755	1	296	13.06.17 11:28:59,000000000	3
755	1	296	22.06.17 12:31:38,000000000	5
755	1	296	23.06.17 14:37:47,000000000	2
755	1	296	23.06.17 18:06:40,000000000	11
755	1	296	28.06.17 10:36:21,000000000	12
755	1	296	02.07.17 17:56:38,000000000	14
755	1	296	12.07.17 10:47:12,000000000	15
755	1	296	17.07.17 12:20:47,000000000	2
755	1	296	17.07.17 17:24:53,000000000	9
755	1	296	22.07.17 13:23:27,000000000	5
755	1	296	27.07.17 16:53:58,000000000	11
755	1	296	31.07.17 11:39:50,000000000	6
755	1	296	04.08.17 19:31:02,000000000	6
755	1	296	24.08.17 20:33:42,000000000	9
755	1	296	10.09.17 20:22:51,000000000	6
755	1	296	12.09.17 15:29:36,000000000	2
755	1	296	21.09.17 19:41:04,000000000	4
755	1	296	08.10.17 10:25:29,000000000	8
755	1	296	11.10.17 14:16:54,000000000	15
755	1	296	14.10.17 12:21:37,000000000	8
755	1	296	28.10.17 17:11:22,000000000	4
755	1	296	01.11.17 15:36:58,000000000	11
755	1	296	26.11.17 16:40:27,000000000	5
755	1	296	26.11.17 19:17:31,000000000	14
755	1	296	30.11.17 11:46:23,000000000	9
755	1	296	05.12.17 12:18:07,000000000	14
755	1	296	10.12.17 19:27:33,000000000	12
755	1	296	22.12.17 16:19:34,000000000	4
755	1	296	27.12.17 18:34:55,000000000	7
755	1	296	02.01.18 18:14:02,000000000	6
755	1	296	08.01.18 11:57:14,000000000	13
755	1	296	12.01.18 15:26:56,000000000	13
755	1	296	05.02.18 13:31:38,000000000	5
755	1	296	06.02.18 15:37:47,000000000	2
755	1	296	06.02.18 19:06:40,000000000	11
755	1	296	11.02.18 11:36:21,000000000	12
755	1	296	15.02.18 18:56:38,000000000	14
755	1	296	25.02.18 11:47:12,000000000	15
755	1	296	28.02.18 13:20:47,000000000	2
755	1	296	28.02.18 18:24:53,000000000	9
755	1	296	04.03.18 14:23:27,000000000	5
755	1	296	09.03.18 17:53:58,000000000	11
755	1	296	13.03.18 12:39:50,000000000	6
755	1	296	17.03.18 20:31:02,000000000	6
755	1	296	06.04.18 21:33:42,000000000	9
755	1	296	23.04.18 21:22:51,000000000	6
755	1	296	25.04.18 16:29:36,000000000	2
755	1	296	04.05.18 20:41:04,000000000	4
755	1	296	19.05.18 11:25:29,000000000	8
755	1	296	22.05.18 15:16:54,000000000	15
755	1	296	25.05.18 13:21:37,000000000	8
755	1	296	08.06.18 16:11:22,000000000	4
755	1	296	12.06.18 14:36:58,000000000	11
755	1	296	07.07.18 15:40:27,000000000	5
755	1	296	07.07.18 18:17:31,000000000	14
755	1	296	11.07.18 10:46:23,000000000	9
755	1	296	16.07.18 11:18:07,000000000	14
755	1	296	21.07.18 18:27:33,000000000	12
755	1	296	02.08.18 15:19:34,000000000	4
755	1	296	07.08.18 17:34:55,000000000	7
755	1	296	13.08.18 17:14:02,000000000	6
755	1	296	19.08.18 10:57:14,000000000	13
755	1	296	23.08.18 14:26:56,000000000	13
755	1	296	15.09.18 12:31:38,000000000	5
755	1	296	16.09.18 14:37:47,000000000	2
755	1	296	16.09.18 18:06:40,000000000	11
755	1	296	21.09.18 10:36:21,000000000	12
755	1	296	25.09.18 17:56:38,000000000	14
755	1	296	07.10.18 10:47:12,000000000	15
755	1	296	12.10.18 12:20:47,000000000	2
755	1	296	12.10.18 17:24:53,000000000	9
755	1	296	17.10.18 13:23:27,000000000	5
755	1	296	22.10.18 16:53:58,000000000	11
755	1	296	26.10.18 11:39:50,000000000	6
755	1	296	30.10.18 20:31:02,000000000	6
755	1	296	19.11.18 21:33:42,000000000	9
755	1	296	06.12.18 21:22:51,000000000	6
755	1	296	08.12.18 16:29:36,000000000	2
755	1	296	17.12.18 20:41:04,000000000	4
755	1	296	01.01.19 11:25:29,000000000	8
755	1	296	04.01.19 15:16:54,000000000	15
755	1	296	07.01.19 13:21:37,000000000	8
755	1	296	21.01.19 17:11:22,000000000	4
755	1	296	25.01.19 15:36:58,000000000	11
755	1	296	20.02.19 16:40:27,000000000	5
755	1	296	20.02.19 19:17:31,000000000	14
755	1	296	24.02.19 11:46:23,000000000	9
755	1	296	28.02.19 12:18:07,000000000	14
755	1	296	03.03.19 19:27:33,000000000	12
755	1	296	15.03.19 16:19:34,000000000	4
755	1	296	20.03.19 18:34:55,000000000	7
755	1	296	26.03.19 18:14:02,000000000	6
755	1	296	01.04.19 11:57:14,000000000	13
755	1	296	05.04.19 15:26:56,000000000	13
755	1	296	28.04.19 13:31:38,000000000	5
755	1	296	29.04.19 15:37:47,000000000	2
755	1	296	29.04.19 19:06:40,000000000	11
755	1	296	04.05.19 11:36:21,000000000	12
755	1	296	08.05.19 18:56:38,000000000	14
755	1	296	18.05.19 11:47:12,000000000	15
755	1	296	23.05.19 13:20:47,000000000	2
755	1	296	23.05.19 18:24:53,000000000	9
755	1	296	28.05.19 14:23:27,000000000	5
755	1	296	02.06.19 16:53:58,000000000	11
755	1	296	06.06.19 11:39:50,000000000	6
755	1	296	10.06.19 19:31:02,000000000	6
755	1	296	30.06.19 20:33:42,000000000	9
755	1	296	17.07.19 20:22:51,000000000	6
755	1	296	19.07.19 15:29:36,000000000	2
755	1	296	28.07.19 19:41:04,000000000	4
755	1	296	12.08.19 10:25:29,000000000	8
755	1	296	15.08.19 14:16:54,000000000	15
755	1	296	18.08.19 12:21:37,000000000	8
755	1	296	01.09.19 16:11:22,000000000	4
755	1	296	05.09.19 14:36:58,000000000	11
755	1	296	01.10.19 15:40:27,000000000	5
755	1	296	01.10.19 18:17:31,000000000	14
755	1	296	05.10.19 10:46:23,000000000	9
755	1	296	10.10.19 11:18:07,000000000	14
755	1	296	15.10.19 18:27:33,000000000	12
755	1	296	27.10.19 16:19:34,000000000	4
755	1	296	01.11.19 18:34:55,000000000	7
755	1	296	07.11.19 18:14:02,000000000	6
755	1	296	13.11.19 11:57:14,000000000	13
755	1	296	17.11.19 15:26:56,000000000	13
755	1	296	10.12.19 13:31:38,000000000	5
755	1	296	11.12.19 15:37:47,000000000	2
755	1	296	11.12.19 19:06:40,000000000	11
755	1	296	16.12.19 11:36:21,000000000	12
755	1	296	20.12.19 18:56:38,000000000	14
755	1	296	30.12.19 11:47:12,000000000	15
755	1	296	04.01.20 13:20:47,000000000	2
755	1	296	04.01.20 18:24:53,000000000	9
755	1	296	09.01.20 14:23:27,000000000	5
755	1	296	14.01.20 17:53:58,000000000	11
755	1	296	18.01.20 12:39:50,000000000	6
755	1	296	22.01.20 20:31:02,000000000	6
755	1	296	12.02.20 21:33:42,000000000	9
755	1	296	29.02.20 21:22:51,000000000	6
755	1	296	29.02.20 16:29:36,000000000	2
755	1	296	09.03.20 20:41:04,000000000	4
755	1	296	24.03.20 11:25:29,000000000	8
755	1	296	27.03.20 15:16:54,000000000	15
755	1	296	30.03.20 13:21:37,000000000	8
755	1	296	13.04.20 17:11:22,000000000	4
755	1	296	17.04.20 15:36:58,000000000	11
755	1	296	12.05.20 16:40:27,000000000	5
755	1	296	12.05.20 19:17:31,000000000	14
755	1	296	16.05.20 11:46:23,000000000	9
755	1	296	21.05.20 12:18:07,000000000	14
755	1	296	26.05.20 19:27:33,000000000	12
755	1	296	07.06.20 15:19:34,000000000	4
755	1	296	12.06.20 17:34:55,000000000	7
755	1	296	18.06.20 17:14:02,000000000	6
755	1	296	24.06.20 10:57:14,000000000	13
755	1	296	28.06.20 14:26:56,000000000	13
755	1	296	21.07.20 12:31:38,000000000	5
755	1	296	22.07.20 14:37:47,000000000	2
755	1	296	22.07.20 18:06:40,000000000	11
755	1	296	27.07.20 10:36:21,000000000	12
755	1	296	31.07.20 17:56:38,000000000	14
755	1	296	10.08.20 10:47:12,000000000	15
755	1	296	15.08.20 12:20:47,000000000	2
755	1	296	15.08.20 17:24:53,000000000	9
755	1	296	20.08.20 13:23:27,000000000	5
755	1	296	25.08.20 16:53:58,000000000	11
755	1	296	29.08.20 11:39:50,000000000	6
755	1	296	02.09.20 19:31:02,000000000	6
755	1	296	22.09.20 20:33:42,000000000	9
755	1	296	11.10.20 20:22:51,000000000	6
755	1	296	13.10.20 15:29:36,000000000	2
755	1	296	22.10.20 19:41:04,000000000	4
755	1	296	06.11.20 11:25:29,000000000	8
755	1	296	09.11.20 15:16:54,000000000	15
755	1	296	12.11.20 13:21:37,000000000	8
755	1	296	26.11.20 17:11:22,000000000	4
755	1	296	30.11.20 15:36:58,000000000	11
755	1	296	25.12.20 16:40:27,000000000	5
755	1	296	25.12.20 19:17:31,000000000	14
755	1	296	29.12.20 11:46:23,000000000	9
755	1	296	03.01.21 12:18:07,000000000	14
755	1	296	08.01.21 19:27:33,000000000	12
755	1	296	20.01.21 16:19:34,000000000	4
755	1	296	25.01.21 18:34:55,000000000	7
755	1	296	01.02.21 18:14:02,000000000	6
755	1	296	07.02.21 11:57:14,000000000	13
755	1	296	11.02.21 15:26:56,000000000	13
755	1	296	03.03.21 13:31:38,000000000	5
755	1	296	04.03.21 15:37:47,000000000	2
755	1	296	04.03.21 19:06:40,000000000	11
755	1	296	09.03.21 11:36:21,000000000	12
755	1	296	13.03.21 18:56:38,000000000	14
755	1	296	23.03.21 11:47:12,000000000	15
755	1	296	28.03.21 13:20:47,000000000	2
755	1	296	28.03.21 18:24:53,000000000	9
755	1	296	02.04.21 14:23:27,000000000	5
755	1	296	07.04.21 17:53:58,000000000	11
755	1	296	11.04.21 12:39:50,000000000	6
755	1	296	15.04.21 20:31:02,000000000	6
755	1	727	18.05.17 13:19:58,000000000	11
755	1	727	21.05.17 12:59:04,000000000	10
755	1	727	06.06.17 10:14:38,000000000	5
755	1	727	14.07.17 10:13:49,000000000	14
755	1	727	27.07.17 10:56:25,000000000	7
755	1	727	12.08.17 18:58:28,000000000	11
755	1	727	15.08.17 11:17:18,000000000	8
755	1	727	17.08.17 20:53:46,000000000	4
755	1	727	18.08.17 10:35:31,000000000	6
755	1	727	23.08.17 17:24:04,000000000	4
755	1	727	02.10.17 19:08:30,000000000	8
755	1	727	14.10.17 14:46:10,000000000	3
755	1	727	27.10.17 20:01:08,000000000	13
755	1	727	05.11.17 20:19:21,000000000	12
755	1	727	13.11.17 17:00:31,000000000	14
755	1	727	14.11.17 15:26:07,000000000	8
755	1	727	15.11.17 11:34:42,000000000	15
755	1	727	15.11.17 18:55:49,000000000	8
755	1	727	01.12.17 12:49:02,000000000	12
755	1	727	14.12.17 20:40:15,000000000	12
755	1	727	16.12.17 11:24:40,000000000	3
755	1	727	16.12.17 12:38:11,000000000	9
755	1	727	21.12.17 19:15:52,000000000	3
755	1	727	02.01.18 16:38:48,000000000	8
755	1	727	09.01.18 15:05:13,000000000	7
755	1	727	11.01.18 21:42:54,000000000	15
755	1	727	12.01.18 15:15:15,000000000	4
755	1	727	12.01.18 17:41:28,000000000	11
755	1	727	18.01.18 14:44:20,000000000	6
755	1	727	27.02.18 11:13:49,000000000	14
755	1	727	09.03.18 11:56:25,000000000	7
755	1	727	25.03.18 19:58:28,000000000	11
755	1	727	28.03.18 12:17:18,000000000	8
755	1	727	30.03.18 21:53:46,000000000	4
755	1	727	31.03.18 11:35:31,000000000	6
755	1	727	05.04.18 18:24:04,000000000	4
755	1	727	13.05.18 20:08:30,000000000	8
755	1	727	25.05.18 15:46:10,000000000	3
755	1	727	07.06.18 20:01:08,000000000	13
755	1	727	16.06.18 19:19:21,000000000	12
755	1	727	24.06.18 16:00:31,000000000	14
755	1	727	25.06.18 14:26:07,000000000	8
755	1	727	26.06.18 10:34:42,000000000	15
755	1	727	26.06.18 17:55:49,000000000	8
755	1	727	12.07.18 11:49:02,000000000	12
755	1	727	25.07.18 19:40:15,000000000	12
755	1	727	27.07.18 10:24:40,000000000	3
755	1	727	27.07.18 11:38:11,000000000	9
755	1	727	01.08.18 18:15:52,000000000	3
755	1	727	13.08.18 15:38:48,000000000	8
755	1	727	20.08.18 14:05:13,000000000	7
755	1	727	22.08.18 20:42:54,000000000	15
755	1	727	23.08.18 14:15:15,000000000	4
755	1	727	23.08.18 16:41:28,000000000	11
755	1	727	29.08.18 13:44:20,000000000	6
755	1	727	09.10.18 10:13:49,000000000	14
755	1	727	22.10.18 10:56:25,000000000	7
755	1	727	07.11.18 19:58:28,000000000	11
755	1	727	10.11.18 12:17:18,000000000	8
755	1	727	12.11.18 21:53:46,000000000	4
755	1	727	13.11.18 11:35:31,000000000	6
755	1	727	18.11.18 18:24:04,000000000	4
755	1	727	26.12.18 20:08:30,000000000	8
756	1	71	29.11.19 14:21:48,000000000	8
756	7	97	28.03.19 20:07:45,000000000	48
756	7	97	10.04.19 11:03:02,000000000	96
756	7	97	11.04.19 21:42:10,000000000	96
756	7	97	07.05.19 19:56:54,000000000	24
756	7	97	12.05.19 17:51:35,000000000	84
756	7	97	13.05.19 16:06:19,000000000	12
756	7	97	05.06.19 11:26:35,000000000	24
756	7	97	13.06.19 16:30:41,000000000	84
756	7	97	14.06.19 15:16:21,000000000	96
756	7	97	28.06.19 13:52:48,000000000	72
756	7	97	07.07.19 12:08:21,000000000	36
756	7	97	09.07.19 12:39:17,000000000	36
756	7	97	22.07.19 11:47:28,000000000	36
756	7	97	24.07.19 16:40:43,000000000	60
756	7	97	24.07.19 19:38:40,000000000	36
756	7	97	28.07.19 10:23:06,000000000	72
756	7	97	02.08.19 17:33:21,000000000	96
756	7	97	05.08.19 18:04:16,000000000	84
756	7	97	07.08.19 20:41:20,000000000	60
756	7	97	11.08.19 13:00:10,000000000	36
756	7	97	14.08.19 15:48:05,000000000	24
756	7	97	23.08.19 12:50:08,000000000	60
756	7	97	27.08.19 17:01:36,000000000	72
756	7	97	28.08.19 13:21:53,000000000	84
756	7	97	06.09.19 14:03:39,000000000	96
756	7	97	13.09.19 12:19:13,000000000	60
756	7	97	22.09.19 18:36:01,000000000	24
756	7	97	02.10.19 20:20:27,000000000	48
756	7	97	08.10.19 10:44:48,000000000	12
756	7	97	24.10.19 10:54:50,000000000	96
756	7	97	03.11.19 11:43:59,000000000	72
756	7	97	06.11.19 12:37:26,000000000	48
756	7	97	09.11.19 20:07:45,000000000	48
756	7	97	22.11.19 11:03:02,000000000	96
756	7	97	23.11.19 21:42:10,000000000	96
756	7	97	19.12.19 19:56:54,000000000	24
756	7	97	24.12.19 17:51:35,000000000	84
756	7	97	25.12.19 16:06:19,000000000	12
756	7	97	17.01.20 12:26:35,000000000	24
756	7	97	25.01.20 17:30:41,000000000	84
756	7	97	26.01.20 16:16:21,000000000	96
756	7	97	10.02.20 14:52:48,000000000	72
756	7	97	19.02.20 13:08:21,000000000	36
756	7	97	21.02.20 13:39:17,000000000	36
756	7	97	03.03.20 12:47:28,000000000	36
756	7	97	05.03.20 17:40:43,000000000	60
756	7	97	05.03.20 20:38:40,000000000	36
756	7	97	09.03.20 11:23:06,000000000	72
756	7	97	14.03.20 18:33:21,000000000	96
756	7	97	17.03.20 19:04:16,000000000	84
756	7	97	19.03.20 21:41:20,000000000	60
756	7	97	23.03.20 14:00:10,000000000	36
756	7	97	26.03.20 16:48:05,000000000	24
756	7	97	04.04.20 13:50:08,000000000	60
756	7	97	08.04.20 18:01:36,000000000	72
756	7	97	09.04.20 14:21:53,000000000	84
756	7	97	18.04.20 15:03:39,000000000	96
756	7	97	25.04.20 13:19:13,000000000	60
756	7	97	04.05.20 19:36:01,000000000	24
756	7	97	13.05.20 21:20:27,000000000	48
756	7	97	19.05.20 11:44:48,000000000	12
756	7	97	04.06.20 10:54:50,000000000	96
756	7	97	14.06.20 10:43:59,000000000	72
756	7	97	17.06.20 11:37:26,000000000	48
756	7	97	20.06.20 19:07:45,000000000	48
756	7	97	03.07.20 10:03:02,000000000	96
756	7	97	04.07.20 20:42:10,000000000	96
756	7	97	30.07.20 18:56:54,000000000	24
756	7	97	04.08.20 16:51:35,000000000	84
756	7	97	05.08.20 15:06:19,000000000	12
756	7	97	28.08.20 11:26:35,000000000	24
756	7	97	05.09.20 16:30:41,000000000	84
756	7	97	06.09.20 15:16:21,000000000	96
756	7	97	20.09.20 13:52:48,000000000	72
756	7	97	01.10.20 12:08:21,000000000	36
756	7	97	03.10.20 12:39:17,000000000	36
756	7	97	16.10.20 11:47:28,000000000	36
756	7	97	18.10.20 16:40:43,000000000	60
756	7	97	18.10.20 19:38:40,000000000	36
756	7	97	22.10.20 10:23:06,000000000	72
756	7	97	27.10.20 17:33:21,000000000	96
756	7	97	30.10.20 18:04:16,000000000	84
756	7	97	01.11.20 21:41:20,000000000	60
756	7	97	05.11.20 14:00:10,000000000	36
756	7	97	08.11.20 16:48:05,000000000	24
756	7	97	17.11.20 13:50:08,000000000	60
756	7	97	21.11.20 18:01:36,000000000	72
756	7	97	22.11.20 14:21:53,000000000	84
756	7	97	01.12.20 15:03:39,000000000	96
756	7	97	08.12.20 13:19:13,000000000	60
756	7	97	17.12.20 19:36:01,000000000	24
756	7	97	26.12.20 21:20:27,000000000	48
756	7	97	01.01.21 11:44:48,000000000	12
756	7	97	17.01.21 11:54:50,000000000	96
756	7	97	27.01.21 11:43:59,000000000	72
756	7	97	31.01.21 12:37:26,000000000	48
756	7	97	03.02.21 20:07:45,000000000	48
756	7	97	16.02.21 11:03:02,000000000	96
756	7	97	17.02.21 21:42:10,000000000	96
756	7	97	12.03.21 19:56:54,000000000	24
756	7	97	17.03.21 17:51:35,000000000	84
756	7	97	18.03.21 16:06:19,000000000	12
756	7	97	10.04.21 12:26:35,000000000	24
756	7	97	18.04.21 17:30:41,000000000	84
756	7	97	19.04.21 16:16:21,000000000	96
765	1	4	15.05.17 12:44:55,000000000	12
765	1	4	19.05.17 20:05:12,000000000	14
765	1	4	28.05.17 20:17:53,000000000	14
765	1	4	03.06.17 14:42:52,000000000	8
765	1	4	06.07.17 13:19:19,000000000	5
765	1	4	14.07.17 17:40:49,000000000	5
765	1	4	22.07.17 15:56:23,000000000	14
765	1	4	25.07.17 19:57:50,000000000	5
765	1	4	07.08.17 20:18:43,000000000	6
765	1	4	08.08.17 10:21:22,000000000	9
765	1	4	11.08.17 10:52:17,000000000	7
765	1	4	11.08.17 18:33:27,000000000	10
765	1	4	13.08.17 11:34:53,000000000	14
765	1	4	16.08.17 17:30:48,000000000	7
765	1	4	17.08.17 15:24:39,000000000	10
765	1	4	04.09.17 15:25:28,000000000	2
765	1	4	05.09.17 15:35:30,000000000	13
765	1	4	11.09.17 15:03:45,000000000	9
765	1	4	14.09.17 12:26:41,000000000	14
765	1	4	16.09.17 12:16:39,000000000	2
765	1	4	18.09.17 10:42:15,000000000	9
765	1	4	19.09.17 12:47:34,000000000	15
765	1	4	27.09.17 13:50:14,000000000	3
765	1	4	03.10.17 13:09:17,000000000	7
765	1	4	04.10.17 14:53:43,000000000	12
765	1	4	04.10.17 20:39:36,000000000	7
765	1	4	19.10.17 15:46:21,000000000	3
765	1	4	21.10.17 13:51:04,000000000	9
765	1	4	27.10.17 10:31:24,000000000	6
765	1	4	27.10.17 19:15:14,000000000	12
765	1	4	03.11.17 17:38:10,000000000	2
765	1	4	06.11.17 15:32:50,000000000	11
765	1	4	09.11.17 19:22:36,000000000	7
765	1	4	12.11.17 17:06:25,000000000	12
765	1	4	15.11.17 21:28:45,000000000	3
765	1	4	22.11.17 11:53:06,000000000	13
765	1	4	25.11.17 13:37:33,000000000	3
765	1	4	26.11.17 16:14:37,000000000	13
765	1	4	26.11.17 17:59:52,000000000	9
765	1	4	16.12.17 12:03:08,000000000	10
765	1	4	29.12.17 12:44:55,000000000	12
765	1	4	30.12.17 14:30:10,000000000	8
765	1	4	13.01.18 19:12:34,000000000	9
765	1	4	20.01.18 17:07:15,000000000	4
765	1	4	19.02.18 14:19:19,000000000	5
765	1	4	27.02.18 18:40:49,000000000	5
765	1	4	04.03.18 16:56:23,000000000	14
765	1	4	07.03.18 20:57:50,000000000	5
765	1	4	20.03.18 21:18:43,000000000	6
765	1	4	21.03.18 11:21:22,000000000	9
765	1	4	24.03.18 11:52:17,000000000	7
765	1	4	24.03.18 19:33:27,000000000	10
765	1	4	26.03.18 12:34:53,000000000	14
765	1	4	29.03.18 18:30:48,000000000	7
765	1	4	30.03.18 16:24:39,000000000	10
765	1	4	17.04.18 16:25:28,000000000	2
765	1	4	18.04.18 16:35:30,000000000	13
765	1	4	24.04.18 16:03:45,000000000	9
765	1	4	27.04.18 13:26:41,000000000	14
765	1	4	29.04.18 13:16:39,000000000	2
765	1	4	01.05.18 11:42:15,000000000	9
765	1	4	02.05.18 13:47:34,000000000	15
765	1	4	10.05.18 14:50:14,000000000	3
765	1	4	14.05.18 14:09:17,000000000	7
765	1	4	15.05.18 15:53:43,000000000	12
765	1	4	15.05.18 21:39:36,000000000	7
765	1	4	30.05.18 16:46:21,000000000	3
765	1	4	01.06.18 13:51:04,000000000	9
765	1	4	07.06.18 10:31:24,000000000	6
765	1	4	07.06.18 19:15:14,000000000	12
765	1	4	14.06.18 16:38:10,000000000	2
